Zone,Species,timeRad,ImageDate,Month,Day,Year,Time,LocationName
2,Wild_pig,5.93448,10/30/2016,10,30,2016,10:40:05,11
2,Wild_pig,6.19388,10/30/2016,10,30,2016,11:39:32,30
2,Wild_pig,0.03054,10/31/2015,10,31,2015,00:07:00,37
2,Wild_pig,0.83019,10/31/2015,10,31,2015,03:10:00,46
2,Wild_pig,1.09265,10/31/2015,10,31,2015,04:10:00,45
2,Wild_pig,4.40005,10/31/2015,10,31,2015,16:48:00,32
2,Wild_pig,4.68221,10/31/2015,10,31,2015,17:53:00,23
2,Wild_pig,5.16625,10/31/2015,10,31,2015,19:44:00,6
2,Wild_pig,5.62381,10/31/2015,10,31,2015,21:28:00,18
2,Wild_pig,5.71704,10/31/2015,10,31,2015,21:50:00,17
2,Wild_pig,6.01557,10/31/2015,10,31,2015,22:58:00,24
2,Wild_pig,6.15214,10/31/2015,10,31,2015,23:29:00,46
2,Wild_pig,1.00516,10/31/2016,10,31,2016,03:50:22,18
2,Wild_pig,1.14668,10/31/2016,10,31,2016,04:22:48,17
2,Wild_pig,2.00124,10/31/2016,10,31,2016,07:38:39,8
2,Wild_pig,2.69246,10/31/2016,10,31,2016,10:17:04,18
2,Wild_pig,3.41292,10/31/2016,10,31,2016,01:02:11,13
2,Wild_pig,4.3631,10/31/2016,10,31,2016,04:39:57,18
2,Wild_pig,4.57814,10/31/2016,10,31,2016,05:29:14,34
2,Wild_pig,4.83733,10/31/2016,10,31,2016,06:28:38,6
2,Wild_pig,4.88758,10/31/2016,10,31,2016,06:40:09,41
2,Wild_pig,5.04349,10/31/2016,10,31,2016,07:15:53,31
2,Wild_pig,5.20537,10/31/2016,10,31,2016,07:52:59,18
2,Wild_pig,5.21184,10/31/2016,10,31,2016,07:54:28,17
2,Wild_pig,5.79944,10/31/2016,10,31,2016,10:09:08,18
2,Wild_pig,5.83151,10/31/2016,10,31,2016,10:16:29,17
2,Wild_pig,6.0256,10/31/2016,10,31,2016,11:00:58,16
2,Wild_pig,6.03804,10/31/2016,10,31,2016,11:03:49,6
2,Wild_pig,0.10654,11/01/2015,11,1,2015,00:24:00,24
2,Wild_pig,0.46498,11/01/2015,11,1,2015,01:46:00,46
2,Wild_pig,1.24151,11/01/2015,11,1,2015,04:44:00,46
2,Wild_pig,4.49808,11/01/2015,11,1,2015,17:10:00,20
2,Wild_pig,4.52302,11/01/2015,11,1,2015,17:16:00,35
2,Wild_pig,5.03687,11/01/2015,11,1,2015,19:14:00,22
2,Wild_pig,5.42187,11/01/2015,11,1,2015,20:42:00,7
2,Wild_pig,6.23083,11/01/2015,11,1,2015,23:48:00,13
2,Wild_pig,6.2709,11/01/2015,11,1,2015,23:57:00,46
2,Wild_pig,0.03352,11/01/2016,11,1,2016,12:07:41,18
2,Wild_pig,0.17999,11/01/2016,11,1,2016,12:41:15,17
2,Wild_pig,0.86801,11/01/2016,11,1,2016,03:18:56,6
2,Wild_pig,1.05716,11/01/2016,11,1,2016,04:02:17,17
2,Wild_pig,1.56767,11/01/2016,11,1,2016,05:59:17,18
2,Wild_pig,2.4423,11/01/2016,11,1,2016,09:19:44,18
2,Wild_pig,4.1669,11/01/2016,11,1,2016,03:54:59,6
2,Wild_pig,4.7513,11/01/2016,11,1,2016,06:08:55,17
2,Wild_pig,5.12763,11/01/2016,11,1,2016,07:35:10,17
2,Wild_pig,5.36609,11/01/2016,11,1,2016,08:29:49,17
2,Wild_pig,5.91783,11/01/2016,11,1,2016,10:36:16,41
2,Wild_pig,0.51974,11/02/2015,11,2,2015,01:59:00,23
2,Wild_pig,1.15948,11/02/2015,11,2,2015,04:25:00,8
2,Wild_pig,1.25889,11/02/2015,11,2,2015,04:48:00,21
2,Wild_pig,1.66759,11/02/2015,11,2,2015,06:22:00,41
2,Wild_pig,1.97724,11/02/2015,11,2,2015,07:33:00,37
2,Wild_pig,3.97273,11/02/2015,11,2,2015,15:10:00,8
2,Wild_pig,4.10254,11/02/2015,11,2,2015,15:40:00,37
2,Wild_pig,4.15759,11/02/2015,11,2,2015,15:52:00,17
2,Wild_pig,4.17003,11/02/2015,11,2,2015,15:55:00,14
2,Wild_pig,4.30856,11/02/2015,11,2,2015,16:27:00,13
2,Wild_pig,4.43779,11/02/2015,11,2,2015,16:57:00,41
2,Wild_pig,4.56062,11/02/2015,11,2,2015,17:25:00,8
2,Wild_pig,0.76533,11/02/2016,11,2,2016,02:55:24,17
2,Wild_pig,1.07432,11/02/2016,11,2,2016,04:06:13,6
2,Wild_pig,1.96888,11/02/2016,11,2,2016,07:31:14,18
2,Wild_pig,2.16857,11/02/2016,11,2,2016,08:17:00,18
2,Wild_pig,2.37576,11/02/2016,11,2,2016,09:04:29,34
2,Wild_pig,3.71384,11/02/2016,11,2,2016,02:11:09,18
2,Wild_pig,4.83064,11/02/2016,11,2,2016,06:27:06,18
2,Wild_pig,4.96197,11/02/2016,11,2,2016,06:57:12,18
2,Wild_pig,5.10109,11/02/2016,11,2,2016,07:29:05,18
2,Wild_pig,5.24748,11/02/2016,11,2,2016,08:02:38,30
2,Wild_pig,5.80867,11/02/2016,11,2,2016,10:11:15,17
2,Wild_pig,3.03382,11/03/2015,11,3,2015,11:35:00,6
2,Wild_pig,3.77617,11/03/2015,11,3,2015,14:25:00,46
2,Wild_pig,3.87107,11/03/2015,11,3,2015,14:47:00,13
2,Wild_pig,3.92714,11/03/2015,11,3,2015,15:00:00,22
2,Wild_pig,4.35852,11/03/2015,11,3,2015,16:38:00,6
2,Wild_pig,4.45299,11/03/2015,11,3,2015,17:00:00,33
2,Wild_pig,4.63036,11/03/2015,11,3,2015,17:41:00,8
2,Wild_pig,5.97215,11/03/2015,11,3,2015,22:48:00,13
2,Wild_pig,0.32456,11/03/2016,11,3,2016,01:14:23,16
2,Wild_pig,0.4415,11/03/2016,11,3,2016,01:41:11,18
2,Wild_pig,0.6905,11/03/2016,11,3,2016,02:38:15,16
2,Wild_pig,0.80343,11/03/2016,11,3,2016,03:04:08,18
2,Wild_pig,2.95848,11/03/2016,11,3,2016,11:18:02,34
2,Wild_pig,4.75762,11/03/2016,11,3,2016,06:10:22,28
2,Wild_pig,4.95259,11/03/2016,11,3,2016,06:55:03,17
2,Wild_pig,5.3783,11/03/2016,11,3,2016,08:32:37,17
2,Wild_pig,5.45517,11/03/2016,11,3,2016,08:50:14,30
2,Wild_pig,5.82998,11/03/2016,11,3,2016,10:16:08,21
2,Wild_pig,6.01964,11/03/2016,11,3,2016,10:59:36,17
2,Wild_pig,6.05375,11/03/2016,11,3,2016,11:07:25,6
2,Wild_pig,0.13199,11/04/2015,11,4,2015,00:30:00,34
2,Wild_pig,0.36506,11/04/2015,11,4,2015,01:23:00,28
2,Wild_pig,0.42637,11/04/2015,11,4,2015,01:37:00,37
2,Wild_pig,1.99018,11/04/2015,11,4,2015,07:36:00,6
2,Wild_pig,2.1253,11/04/2015,11,4,2015,08:07:00,45
2,Wild_pig,2.27089,11/04/2015,11,4,2015,08:40:00,31
2,Wild_pig,2.9547,11/04/2015,11,4,2015,11:17:00,16
2,Wild_pig,4.49342,11/04/2015,11,4,2015,17:09:00,38
2,Wild_pig,1.63894,11/04/2016,11,4,2016,06:15:37,47
2,Wild_pig,4.27831,11/04/2016,11,4,2016,04:20:31,18
2,Wild_pig,5.07607,11/04/2016,11,4,2016,07:23:21,28
2,Wild_pig,5.96714,11/04/2016,11,4,2016,10:47:34,6
2,Wild_pig,6.1392,11/04/2016,11,4,2016,11:27:00,27
2,Wild_pig,6.17025,11/04/2016,11,4,2016,11:34:07,45
2,Wild_pig,6.25628,11/04/2016,11,4,2016,11:53:50,14
2,Wild_pig,0.4564,11/05/2015,11,5,2015,01:44:00,13
2,Wild_pig,2.04291,11/05/2015,11,5,2015,07:48:00,38
2,Wild_pig,2.80176,11/05/2015,11,5,2015,10:42:00,21
2,Wild_pig,3.16203,11/05/2015,11,5,2015,12:04:00,39
2,Wild_pig,4.55444,11/05/2015,11,5,2015,17:23:00,20
2,Wild_pig,4.61131,11/05/2015,11,5,2015,17:36:00,21
2,Wild_pig,4.71283,11/05/2015,11,5,2015,18:00:00,47
2,Wild_pig,0.66795,11/05/2016,11,5,2016,02:33:05,18
2,Wild_pig,0.7262,11/05/2016,11,5,2016,02:46:26,16
2,Wild_pig,0.84423,11/05/2016,11,5,2016,03:13:29,10
2,Wild_pig,1.47597,11/05/2016,11,5,2016,05:38:16,46
2,Wild_pig,3.46455,11/05/2016,11,5,2016,01:14:01,34
2,Wild_pig,4.19206,11/05/2016,11,5,2016,04:00:45,20
2,Wild_pig,4.64948,11/05/2016,11,5,2016,05:45:35,34
2,Wild_pig,4.69399,11/05/2016,11,5,2016,05:55:47,28
2,Wild_pig,5.45088,11/05/2016,11,5,2016,08:49:15,17
2,Wild_pig,5.90409,11/05/2016,11,5,2016,10:33:07,18
2,Wild_pig,6.05084,11/05/2016,11,5,2016,11:06:45,7
2,Wild_pig,6.17185,11/05/2016,11,5,2016,11:34:29,17
2,Wild_pig,0.97215,11/06/2015,11,6,2015,03:42:00,13
2,Wild_pig,5.22166,11/06/2015,11,6,2015,19:56:00,38
2,Wild_pig,5.61138,11/06/2015,11,6,2015,21:26:00,8
2,Wild_pig,6.19425,11/06/2015,11,6,2015,23:39:00,43
2,Wild_pig,0.0805,11/06/2016,11,6,2016,12:18:27,17
2,Wild_pig,0.35256,11/06/2016,11,6,2016,01:20:48,28
2,Wild_pig,0.64497,11/06/2016,11,6,2016,02:27:49,44
2,Wild_pig,0.92997,11/06/2016,11,6,2016,03:33:08,18
2,Wild_pig,1.0784,11/06/2016,11,6,2016,04:07:09,6
2,Wild_pig,3.49342,11/06/2016,11,6,2016,01:20:38,17
2,Wild_pig,4.51008,11/06/2016,11,6,2016,05:13:38,30
2,Wild_pig,4.71464,11/06/2016,11,6,2016,06:00:31,12
2,Wild_pig,5.25802,11/06/2016,11,6,2016,08:05:03,41
2,Wild_pig,5.87681,11/06/2016,11,6,2016,10:26:52,17
2,Wild_pig,5.96379,11/06/2016,11,6,2016,10:46:48,7
2,Wild_pig,6.12552,11/06/2016,11,6,2016,11:23:52,30
2,Wild_pig,0.35983,11/07/2015,11,7,2015,01:22:00,20
2,Wild_pig,0.97557,11/07/2015,11,7,2015,03:43:00,20
2,Wild_pig,3.93863,11/07/2015,11,7,2015,15:02:00,40
2,Wild_pig,4.14298,11/07/2015,11,7,2015,15:49:00,21
2,Wild_pig,4.47248,11/07/2015,11,7,2015,17:05:00,41
2,Wild_pig,4.5484,11/07/2015,11,7,2015,17:22:00,6
2,Wild_pig,5.02691,11/07/2015,11,7,2015,19:12:00,28
2,Wild_pig,5.24071,11/07/2015,11,7,2015,20:01:00,27
2,Wild_pig,5.45699,11/07/2015,11,7,2015,20:50:00,27
2,Wild_pig,5.64825,11/07/2015,11,7,2015,21:34:00,38
2,Wild_pig,5.65799,11/07/2015,11,7,2015,21:36:00,34
2,Wild_pig,5.76184,11/07/2015,11,7,2015,22:00:00,37
2,Wild_pig,6.00313,11/07/2015,11,7,2015,22:55:00,43
2,Wild_pig,6.02771,11/07/2015,11,7,2015,23:01:00,19
2,Wild_pig,6.12094,11/07/2015,11,7,2015,23:22:00,13
2,Wild_pig,0.79602,11/07/2016,11,7,2016,03:02:26,6
2,Wild_pig,1.77958,11/07/2016,11,7,2016,06:47:51,16
2,Wild_pig,4.85747,11/07/2016,11,7,2016,06:33:15,46
2,Wild_pig,5.36652,11/07/2016,11,7,2016,08:29:55,45
2,Wild_pig,0.15926,11/08/2015,11,8,2015,00:36:00,37
2,Wild_pig,0.21482,11/08/2015,11,8,2015,00:49:00,6
2,Wild_pig,0.42193,11/08/2015,11,8,2015,01:36:00,30
2,Wild_pig,1.20704,11/08/2015,11,8,2015,04:36:00,17
2,Wild_pig,1.45008,11/08/2015,11,8,2015,05:32:00,18
2,Wild_pig,2.6633,11/08/2015,11,8,2015,10:10:00,24
2,Wild_pig,3.63559,11/08/2015,11,8,2015,13:53:00,16
2,Wild_pig,4.82474,11/08/2015,11,8,2015,18:25:00,12
2,Wild_pig,4.89143,11/08/2015,11,8,2015,18:41:00,37
2,Wild_pig,5.07324,11/08/2015,11,8,2015,19:22:00,19
2,Wild_pig,5.14858,11/08/2015,11,8,2015,19:39:00,37
2,Wild_pig,5.5708,11/08/2015,11,8,2015,21:16:00,35
2,Wild_pig,5.95034,11/08/2015,11,8,2015,22:43:00,38
2,Wild_pig,0.12225,11/08/2016,11,8,2016,12:28:01,6
2,Wild_pig,0.86656,11/08/2016,11,8,2016,03:18:36,30
2,Wild_pig,1.0552,11/08/2016,11,8,2016,04:01:50,17
2,Wild_pig,1.06451,11/08/2016,11,8,2016,04:03:58,6
2,Wild_pig,4.77958,11/08/2016,11,8,2016,06:15:24,46
2,Wild_pig,4.95404,11/08/2016,11,8,2016,06:55:23,42
2,Wild_pig,5.40078,11/08/2016,11,8,2016,08:37:46,16
2,Wild_pig,0.01309,11/09/2015,11,9,2015,00:03:00,6
2,Wild_pig,1.33554,11/09/2015,11,9,2015,05:06:00,13
2,Wild_pig,1.56774,11/09/2015,11,9,2015,05:59:00,23
2,Wild_pig,3.17992,11/09/2015,11,9,2015,12:08:00,33
2,Wild_pig,3.23919,11/09/2015,11,9,2015,12:22:00,12
2,Wild_pig,4.55364,11/09/2015,11,9,2015,17:23:00,6
2,Wild_pig,4.99564,11/09/2015,11,9,2015,19:04:00,42
2,Wild_pig,5.15498,11/09/2015,11,9,2015,19:41:00,13
2,Wild_pig,5.2533,11/09/2015,11,9,2015,20:03:00,6
2,Wild_pig,5.97106,11/09/2015,11,9,2015,22:48:00,37
2,Wild_pig,0.11643,11/09/2016,11,9,2016,12:26:41,6
2,Wild_pig,1.62163,11/09/2016,11,9,2016,06:11:39,6
2,Wild_pig,3.94415,11/09/2016,11,9,2016,03:03:56,1
2,Wild_pig,4.48913,11/09/2016,11,9,2016,05:08:50,19
2,Wild_pig,4.71559,11/09/2016,11,9,2016,06:00:44,17
2,Wild_pig,5.04117,11/09/2016,11,9,2016,07:15:21,17
2,Wild_pig,5.33736,11/09/2016,11,9,2016,08:23:14,18
2,Wild_pig,6.19737,11/09/2016,11,9,2016,11:40:20,18
2,Wild_pig,6.22632,11/09/2016,11,9,2016,11:46:58,16
2,Wild_pig,0.42172,11/10/2015,11,10,2015,01:36:00,42
2,Wild_pig,1.38972,11/10/2015,11,10,2015,05:18:00,18
2,Wild_pig,1.50935,11/10/2015,11,10,2015,05:45:00,17
2,Wild_pig,2.40128,11/10/2015,11,10,2015,09:10:00,44
2,Wild_pig,2.48942,11/10/2015,11,10,2015,09:30:00,6
2,Wild_pig,3.06516,11/10/2015,11,10,2015,11:42:00,37
2,Wild_pig,4.49851,11/10/2015,11,10,2015,17:10:00,6
2,Wild_pig,4.55996,11/10/2015,11,10,2015,17:25:00,13
2,Wild_pig,4.77558,11/10/2015,11,10,2015,18:14:00,30
2,Wild_pig,5.60614,11/10/2015,11,10,2015,21:24:00,28
2,Wild_pig,5.84998,11/10/2015,11,10,2015,22:20:00,5
2,Wild_pig,6.05295,11/10/2015,11,10,2015,23:07:00,36
2,Wild_pig,0.38317,11/10/2016,11,10,2016,01:27:49,18
2,Wild_pig,0.54985,11/10/2016,11,10,2016,02:06:01,34
2,Wild_pig,3.89703,11/10/2016,11,10,2016,02:53:08,38
2,Wild_pig,4.46201,11/10/2016,11,10,2016,05:02:37,18
2,Wild_pig,4.69043,11/10/2016,11,10,2016,05:54:58,28
2,Wild_pig,5.00626,11/10/2016,11,10,2016,07:07:21,17
2,Wild_pig,5.16981,11/10/2016,11,10,2016,07:44:50,9
2,Wild_pig,5.60469,11/10/2016,11,10,2016,09:24:30,14
2,Wild_pig,5.64127,11/10/2016,11,10,2016,09:32:53,28
2,Wild_pig,5.82482,11/10/2016,11,10,2016,10:14:57,16
2,Wild_pig,6.11803,11/10/2016,11,10,2016,11:22:09,7
2,Wild_pig,1.96022,11/11/2015,11,11,2015,07:29:00,3
2,Wild_pig,3.40252,11/11/2015,11,11,2015,12:59:00,8
2,Wild_pig,4.50637,11/11/2015,11,11,2015,17:12:00,30
2,Wild_pig,4.77908,11/11/2015,11,11,2015,18:15:00,28
2,Wild_pig,5.13214,11/11/2015,11,11,2015,19:36:00,27
2,Wild_pig,5.39023,11/11/2015,11,11,2015,20:35:00,37
2,Wild_pig,5.70323,11/11/2015,11,11,2015,21:47:00,12
2,Wild_pig,5.79362,11/11/2015,11,11,2015,22:07:00,38
2,Wild_pig,6.23941,11/11/2015,11,11,2015,23:49:00,34
2,Wild_pig,0.09345,11/11/2016,11,11,2016,12:21:25,16
2,Wild_pig,0.18864,11/11/2016,11,11,2016,12:43:14,7
2,Wild_pig,0.93884,11/11/2016,11,11,2016,03:35:10,16
2,Wild_pig,1.15759,11/11/2016,11,11,2016,04:25:18,7
2,Wild_pig,1.39343,11/11/2016,11,11,2016,05:19:21,7
2,Wild_pig,4.62018,11/11/2016,11,11,2016,05:38:52,16
2,Wild_pig,5.04684,11/11/2016,11,11,2016,07:16:39,46
2,Wild_pig,5.2642,11/11/2016,11,11,2016,08:06:28,16
2,Wild_pig,5.44106,11/11/2016,11,11,2016,08:47:00,17
2,Wild_pig,5.67683,11/11/2016,11,11,2016,09:41:02,33
2,Wild_pig,5.78555,11/11/2016,11,11,2016,10:05:57,41
2,Wild_pig,5.82569,11/11/2016,11,11,2016,10:15:09,6
2,Wild_pig,5.83529,11/11/2016,11,11,2016,10:17:21,8
2,Wild_pig,6.12647,11/11/2016,11,11,2016,11:24:05,13
2,Wild_pig,6.16123,11/11/2016,11,11,2016,11:32:03,35
2,Wild_pig,0.30274,11/12/2015,11,12,2015,01:09:00,37
2,Wild_pig,1.44913,11/12/2015,11,12,2015,05:32:00,28
2,Wild_pig,2.85325,11/12/2015,11,12,2015,10:53:00,8
2,Wild_pig,3.43255,11/12/2015,11,12,2015,13:06:00,6
2,Wild_pig,4.50469,11/12/2015,11,12,2015,17:12:00,34
2,Wild_pig,4.64774,11/12/2015,11,12,2015,17:45:00,38
2,Wild_pig,4.7057,11/12/2015,11,12,2015,17:58:00,39
2,Wild_pig,4.86132,11/12/2015,11,12,2015,18:34:00,27
2,Wild_pig,4.90394,11/12/2015,11,12,2015,18:43:00,8
2,Wild_pig,4.91834,11/12/2015,11,12,2015,18:47:00,42
2,Wild_pig,6.17832,11/12/2015,11,12,2015,23:35:00,5
2,Wild_pig,0.87688,11/12/2016,11,12,2016,03:20:58,24
2,Wild_pig,1.05302,11/12/2016,11,12,2016,04:01:20,46
2,Wild_pig,1.55872,11/12/2016,11,12,2016,05:57:14,46
2,Wild_pig,4.35569,11/12/2016,11,12,2016,04:38:15,46
2,Wild_pig,4.66941,11/12/2016,11,12,2016,05:50:09,16
2,Wild_pig,4.90765,11/12/2016,11,12,2016,06:44:45,6
2,Wild_pig,5.10574,11/12/2016,11,12,2016,07:30:09,45
2,Wild_pig,5.13905,11/12/2016,11,12,2016,07:37:47,7
2,Wild_pig,5.25293,11/12/2016,11,12,2016,08:03:53,17
2,Wild_pig,5.41765,11/12/2016,11,12,2016,08:41:38,28
2,Wild_pig,5.51633,11/12/2016,11,12,2016,09:04:15,46
2,Wild_pig,5.61771,11/12/2016,11,12,2016,09:27:29,17
2,Wild_pig,5.64199,11/12/2016,11,12,2016,09:33:03,41
2,Wild_pig,5.95586,11/12/2016,11,12,2016,10:44:59,13
2,Wild_pig,3.31409,11/13/2015,11,13,2015,12:39:00,8
2,Wild_pig,3.75057,11/13/2015,11,13,2015,14:19:00,4
2,Wild_pig,4.57073,11/13/2015,11,13,2015,17:27:00,21
2,Wild_pig,4.63429,11/13/2015,11,13,2015,17:42:00,13
2,Wild_pig,0.05345,11/13/2016,11,13,2016,12:12:15,29
2,Wild_pig,0.83783,11/13/2016,11,13,2016,03:12:01,12
2,Wild_pig,0.84169,11/13/2016,11,13,2016,03:12:54,46
2,Wild_pig,1.14566,11/13/2016,11,13,2016,04:22:34,23
2,Wild_pig,4.64861,11/13/2016,11,13,2016,05:45:23,46
2,Wild_pig,4.68039,11/13/2016,11,13,2016,05:52:40,7
2,Wild_pig,4.85951,11/13/2016,11,13,2016,06:33:43,17
2,Wild_pig,4.87747,11/13/2016,11,13,2016,06:37:50,41
2,Wild_pig,5.12283,11/13/2016,11,13,2016,07:34:04,33
2,Wild_pig,5.52491,11/13/2016,11,13,2016,09:06:13,42
2,Wild_pig,6.16348,11/13/2016,11,13,2016,11:32:34,29
2,Wild_pig,0.03054,11/14/2015,11,14,2015,00:07:00,14
2,Wild_pig,4.41147,11/14/2015,11,14,2015,16:51:00,20
2,Wild_pig,4.94306,11/14/2015,11,14,2015,18:52:00,22
2,Wild_pig,4.94975,11/14/2015,11,14,2015,18:54:00,27
2,Wild_pig,5.17803,11/14/2015,11,14,2015,19:46:00,24
2,Wild_pig,5.26704,11/14/2015,11,14,2015,20:07:00,20
2,Wild_pig,5.47466,11/14/2015,11,14,2015,20:54:00,28
2,Wild_pig,6.10443,11/14/2015,11,14,2015,23:19:00,2
2,Wild_pig,6.17047,11/14/2015,11,14,2015,23:34:00,37
2,Wild_pig,0.06036,11/14/2016,11,14,2016,12:13:50,6
2,Wild_pig,0.4772,11/14/2016,11,14,2016,01:49:22,17
2,Wild_pig,0.6169,11/14/2016,11,14,2016,02:21:23,25
2,Wild_pig,0.68366,11/14/2016,11,14,2016,02:36:41,17
2,Wild_pig,0.86241,11/14/2016,11,14,2016,03:17:39,7
2,Wild_pig,2.31234,11/14/2016,11,14,2016,08:49:57,6
2,Wild_pig,3.07963,11/14/2016,11,14,2016,11:45:48,38
2,Wild_pig,4.50651,11/14/2016,11,14,2016,05:12:49,34
2,Wild_pig,4.65465,11/14/2016,11,14,2016,05:46:46,20
2,Wild_pig,0.77630999999999994,11/15/2015,11,15,2015,02:57:00,30
2,Wild_pig,2.12632,11/15/2015,11,15,2015,08:07:00,6
2,Wild_pig,4.2229,11/15/2015,11,15,2015,16:07:00,17
2,Wild_pig,4.41197,11/15/2015,11,15,2015,16:51:00,13
2,Wild_pig,4.4439,11/15/2015,11,15,2015,16:58:00,4
2,Wild_pig,4.59763,11/15/2015,11,15,2015,17:33:00,37
2,Wild_pig,5.28078,11/15/2015,11,15,2015,20:10:00,21
2,Wild_pig,0.05309,11/15/2016,11,15,2016,12:12:10,44
2,Wild_pig,0.8254,11/15/2016,11,15,2016,03:09:10,6
2,Wild_pig,3.78976,11/15/2016,11,15,2016,02:28:33,23
2,Wild_pig,4.63719,11/15/2016,11,15,2016,05:42:46,19
2,Wild_pig,4.65647,11/15/2016,11,15,2016,05:47:11,25
2,Wild_pig,4.70963,11/15/2016,11,15,2016,05:59:22,44
2,Wild_pig,5.43481,11/15/2016,11,15,2016,08:45:34,18
2,Wild_pig,5.57669,11/15/2016,11,15,2016,09:18:05,20
2,Wild_pig,5.60105,11/15/2016,11,15,2016,09:23:40,17
2,Wild_pig,5.72817,11/15/2016,11,15,2016,09:52:48,20
2,Wild_pig,5.77937,11/15/2016,11,15,2016,10:04:32,29
2,Wild_pig,5.85318,11/15/2016,11,15,2016,10:21:27,34
2,Wild_pig,5.88321,11/15/2016,11,15,2016,10:28:20,25
2,Wild_pig,5.94583,11/15/2016,11,15,2016,10:42:41,29
2,Wild_pig,6.10669,11/15/2016,11,15,2016,11:19:33,34
2,Wild_pig,2.39466,11/16/2015,11,16,2015,09:08:00,6
2,Wild_pig,2.91855,11/16/2015,11,16,2015,11:08:00,25
2,Wild_pig,2.94379,11/16/2015,11,16,2015,11:14:00,17
2,Wild_pig,2.99142,11/16/2015,11,16,2015,11:25:00,5
2,Wild_pig,3.12327,11/16/2015,11,16,2015,11:55:00,31
2,Wild_pig,3.14123,11/16/2015,11,16,2015,11:59:00,20
2,Wild_pig,3.17286,11/16/2015,11,16,2015,12:07:00,18
2,Wild_pig,3.34085,11/16/2015,11,16,2015,12:45:00,19
2,Wild_pig,3.49066,11/16/2015,11,16,2015,13:20:00,28
2,Wild_pig,3.60054,11/16/2015,11,16,2015,13:45:00,10
2,Wild_pig,3.76678,11/16/2015,11,16,2015,14:23:00,9
2,Wild_pig,4.17926,11/16/2015,11,16,2015,15:57:00,30
2,Wild_pig,4.58927,11/16/2015,11,16,2015,17:31:00,28
2,Wild_pig,4.6377,11/16/2015,11,16,2015,17:42:00,27
2,Wild_pig,0.1045,11/16/2016,11,16,2016,12:23:57,46
2,Wild_pig,0.8979,11/16/2016,11,16,2016,03:25:47,46
2,Wild_pig,0.91477,11/16/2016,11,16,2016,03:29:39,18
2,Wild_pig,0.94524,11/16/2016,11,16,2016,03:36:38,8
2,Wild_pig,2.03171,11/16/2016,11,16,2016,07:45:38,30
2,Wild_pig,4.19817,11/16/2016,11,16,2016,04:02:09,37
2,Wild_pig,4.50346,11/16/2016,11,16,2016,05:12:07,6
2,Wild_pig,4.57458,11/16/2016,11,16,2016,05:28:25,2
2,Wild_pig,4.84831,11/16/2016,11,16,2016,06:31:09,17
2,Wild_pig,5.18036,11/16/2016,11,16,2016,07:47:15,18
2,Wild_pig,5.3767,11/16/2016,11,16,2016,08:32:15,18
2,Wild_pig,5.74002,11/16/2016,11,16,2016,09:55:31,12
2,Wild_pig,6.03578,11/16/2016,11,16,2016,11:03:18,17
2,Wild_pig,0.46215,11/17/2015,11,17,2015,01:45:00,28
2,Wild_pig,0.77987,11/17/2015,11,17,2015,02:58:00,18
2,Wild_pig,1.3375,11/17/2015,11,17,2015,05:06:00,28
2,Wild_pig,3.24028,11/17/2015,11,17,2015,12:22:00,9
2,Wild_pig,3.99375,11/17/2015,11,17,2015,15:15:00,28
2,Wild_pig,4.3338,11/17/2015,11,17,2015,16:33:00,18
2,Wild_pig,4.47139,11/17/2015,11,17,2015,17:04:00,6
2,Wild_pig,4.5068,11/17/2015,11,17,2015,17:12:00,20
2,Wild_pig,4.55771,11/17/2015,11,17,2015,17:24:00,46
2,Wild_pig,4.8142,11/17/2015,11,17,2015,18:23:00,40
2,Wild_pig,5.12756,11/17/2015,11,17,2015,19:35:00,11
2,Wild_pig,5.27395,11/17/2015,11,17,2015,20:08:00,25
2,Wild_pig,6.05367,11/17/2015,11,17,2015,23:07:00,41
2,Wild_pig,0.24762,11/17/2016,11,17,2016,12:56:45,44
2,Wild_pig,0.38964,11/17/2016,11,17,2016,01:29:18,25
2,Wild_pig,1.09745,11/17/2016,11,17,2016,04:11:31,18
2,Wild_pig,1.26595,11/17/2016,11,17,2016,04:50:08,46
2,Wild_pig,1.277,11/17/2016,11,17,2016,04:52:40,44
2,Wild_pig,4.71792,11/17/2016,11,17,2016,06:01:16,46
2,Wild_pig,1.82838,11/18/2015,11,18,2015,06:59:00,48
2,Wild_pig,2.88088,11/18/2015,11,18,2015,11:00:00,20
2,Wild_pig,3.44084,11/18/2015,11,18,2015,13:08:00,6
2,Wild_pig,4.24275,11/18/2015,11,18,2015,16:12:00,28
2,Wild_pig,4.44877,11/18/2015,11,18,2015,16:59:00,44
2,Wild_pig,4.46586,11/18/2015,11,18,2015,17:03:00,6
2,Wild_pig,4.49073,11/18/2015,11,18,2015,17:09:00,31
2,Wild_pig,5.36449,11/18/2015,11,18,2015,20:29:00,8
2,Wild_pig,5.80133,11/18/2015,11,18,2015,22:09:00,19
2,Wild_pig,0.62505,11/18/2016,11,18,2016,02:23:15,16
2,Wild_pig,2.6425,11/18/2016,11,18,2016,10:05:37,29
2,Wild_pig,2.79871,11/18/2016,11,18,2016,10:41:25,47
2,Wild_pig,3.87434,11/18/2016,11,18,2016,02:47:56,25
2,Wild_pig,4.47873,11/18/2016,11,18,2016,05:06:27,19
2,Wild_pig,4.58636,11/18/2016,11,18,2016,05:31:07,46
