Zone,Species,timeRad,ImageDate,Month,Day,Year,Time,LocationName
2,Wild_pig,0.08239,12/31/2016,12,31,2016,12:18:53,7
2,Wild_pig,0.4868,12/31/2016,12,31,2016,1:51:34,18
2,Wild_pig,1.57363,12/31/2016,12,31,2016,6:00:39,6
2,Wild_pig,2.02269,12/31/2016,12,31,2016,7:43:34,7
2,Wild_pig,2.35329,12/31/2016,12,31,2016,8:59:20,25
2,Wild_pig,3.01753,12/31/2016,12,31,2016,11:31:34,30
2,Wild_pig,3.55604,12/31/2016,12,31,2016,1:34:59,17
2,Wild_pig,3.68388,12/31/2016,12,31,2016,2:04:17,26
2,Wild_pig,3.83085,12/31/2016,12,31,2016,2:37:58,25
2,Wild_pig,4.31671,12/31/2016,12,31,2016,4:29:19,17
2,Wild_pig,4.60767,12/31/2016,12,31,2016,5:36:00,46
2,Wild_pig,4.80795,12/31/2016,12,31,2016,6:21:54,47
2,Wild_pig,4.87703,12/31/2016,12,31,2016,6:37:44,46
2,Wild_pig,4.95194,12/31/2016,12,31,2016,6:54:54,47
2,Wild_pig,5.00779,12/31/2016,12,31,2016,7:07:42,41
