Zone,Species,timeRad,ImageDate,LocationName
1,Wild_pig,0.39488,4/7/2016,7
1,Wild_pig,0.42579,4/7/2016,4
1,Wild_pig,0.61981,4/7/2016,40
1,Wild_pig,1.38346,4/7/2016,6
1,Wild_pig,1.50636,4/7/2016,38
1,Wild_pig,1.6241,4/7/2016,21
1,Wild_pig,1.63196,4/7/2016,22
1,Wild_pig,1.84809,4/7/2016,37
1,Wild_pig,2.29169,4/7/2016,14
1,Wild_pig,3.82053,4/7/2016,15
1,Wild_pig,4.85645,4/7/2016,16
1,Wild_pig,5.09971,4/7/2016,37
1,Wild_pig,5.21955,4/7/2016,28
1,Wild_pig,5.76802,4/7/2016,22
1,Wild_pig,5.79042,4/7/2016,9
1,Wild_pig,6.12501,4/7/2016,27
1,Wild_pig,6.25955,4/7/2016,22
1,Wild_pig,0.31809,4/8/2016,39
1,Wild_pig,0.48956,4/8/2016,22
1,Wild_pig,0.50375,4/8/2016,28
1,Wild_pig,1.34645,4/8/2016,13
1,Wild_pig,1.73384,4/8/2016,5
1,Wild_pig,2.06392,4/8/2016,13
1,Wild_pig,2.2122,4/8/2016,23
1,Wild_pig,3.54142,4/8/2016,16
1,Wild_pig,3.63414,4/8/2016,17
1,Wild_pig,3.76017,4/8/2016,16
1,Wild_pig,4.07113,4/8/2016,26
1,Wild_pig,5.05673,4/8/2016,22
1,Wild_pig,5.11927,4/8/2016,16
1,Wild_pig,5.12974,4/8/2016,38
1,Wild_pig,5.57691,4/8/2016,27
1,Wild_pig,5.74875,4/8/2016,16
1,Wild_pig,5.90787,4/8/2016,27
1,Wild_pig,0.15701,4/9/2016,27
1,Wild_pig,0.70031,4/9/2016,19
1,Wild_pig,0.73769,4/9/2016,22
1,Wild_pig,0.87492,4/9/2016,27
1,Wild_pig,1.12341,4/9/2016,36
1,Wild_pig,2.04902,4/9/2016,28
1,Wild_pig,2.66788,4/9/2016,5
1,Wild_pig,2.74257,4/9/2016,18
1,Wild_pig,3.53975,4/9/2016,37
1,Wild_pig,3.70941,4/9/2016,16
1,Wild_pig,4.25977,4/9/2016,18
1,Wild_pig,4.40972,4/9/2016,18
1,Wild_pig,4.85412,4/9/2016,15
1,Wild_pig,5.08509,4/9/2016,27
1,Wild_pig,5.09207,4/9/2016,16
1,Wild_pig,5.26944,4/9/2016,22
1,Wild_pig,5.38412,4/9/2016,31
1,Wild_pig,5.44986,4/9/2016,27
1,Wild_pig,5.64767,4/9/2016,2
1,Wild_pig,5.86554,4/9/2016,40
1,Wild_pig,5.87441,4/9/2016,27
1,Wild_pig,5.90903,4/9/2016,16
1,Wild_pig,6.02531,4/9/2016,22
1,Wild_pig,0.42128,4/10/2016,19
1,Wild_pig,0.48498,4/10/2016,27
1,Wild_pig,0.57458,4/10/2016,9
1,Wild_pig,0.78918,4/10/2016,10
1,Wild_pig,1.26827,4/10/2016,28
1,Wild_pig,1.89565,4/10/2016,27
1,Wild_pig,2.70061,4/10/2016,35
1,Wild_pig,2.83616,4/10/2016,18
1,Wild_pig,3.11534,4/10/2016,18
1,Wild_pig,4.74344,4/10/2016,14
1,Wild_pig,4.8302,4/10/2016,6
1,Wild_pig,4.9179,4/10/2016,16
1,Wild_pig,5.10349,4/10/2016,36
1,Wild_pig,5.14654,4/10/2016,27
1,Wild_pig,5.48681,4/10/2016,16
1,Wild_pig,5.54506,4/10/2016,36
1,Wild_pig,5.5508,4/10/2016,27
1,Wild_pig,5.70323,4/10/2016,2
1,Wild_pig,5.81289,4/10/2016,16
1,Wild_pig,6.19156,4/10/2016,36
1,Wild_pig,6.25817,4/10/2016,22
1,Wild_pig,0.58563,4/11/2016,27
1,Wild_pig,0.72111,4/11/2016,36
1,Wild_pig,0.77638,4/11/2016,22
1,Wild_pig,1.18522,4/11/2016,36
1,Wild_pig,1.21693,4/11/2016,27
1,Wild_pig,3.01622,4/11/2016,37
1,Wild_pig,3.91426,4/11/2016,16
1,Wild_pig,4.53567,4/11/2016,16
1,Wild_pig,4.57378,4/11/2016,29
1,Wild_pig,4.64054,4/11/2016,6
1,Wild_pig,4.74882,4/11/2016,16
1,Wild_pig,4.84671,4/11/2016,36
1,Wild_pig,5.10916,4/11/2016,27
1,Wild_pig,5.46412,4/11/2016,22
1,Wild_pig,5.68396,4/11/2016,16
1,Wild_pig,5.7625,4/11/2016,27
1,Wild_pig,5.96044,4/11/2016,27
1,Wild_pig,6.16385,4/11/2016,16
1,Wild_pig,0.31307,4/12/2016,5
1,Wild_pig,0.64897,4/12/2016,5
1,Wild_pig,0.80365,4/12/2016,4
1,Wild_pig,2.46201,4/12/2016,37
1,Wild_pig,4.17686,4/12/2016,41
1,Wild_pig,4.50819,4/12/2016,16
1,Wild_pig,4.66723,4/12/2016,2
1,Wild_pig,5.47641,4/12/2016,27
1,Wild_pig,5.67908,4/12/2016,14
1,Wild_pig,5.6809,4/12/2016,16
1,Wild_pig,6.05062,4/12/2016,2
1,Wild_pig,6.07498,4/12/2016,24
1,Wild_pig,6.19825,4/12/2016,2
1,Wild_pig,0.48971,4/13/2016,27
1,Wild_pig,0.49815,4/13/2016,22
1,Wild_pig,0.65115,4/13/2016,40
1,Wild_pig,0.96553,4/13/2016,4
1,Wild_pig,0.98269,4/13/2016,40
1,Wild_pig,1.71253,4/13/2016,22
1,Wild_pig,1.8382,4/13/2016,20
1,Wild_pig,1.94495,4/13/2016,31
1,Wild_pig,2.24907,4/13/2016,13
1,Wild_pig,3.39023,4/13/2016,38
1,Wild_pig,4.37198,4/13/2016,35
1,Wild_pig,4.77471,4/13/2016,42
1,Wild_pig,4.94779,4/13/2016,29
1,Wild_pig,4.97281,4/13/2016,40
1,Wild_pig,5.11796,4/13/2016,20
1,Wild_pig,5.31584,4/13/2016,4
1,Wild_pig,5.60214,4/13/2016,16
1,Wild_pig,5.8939,4/13/2016,5
1,Wild_pig,0.0701,4/14/2016,40
1,Wild_pig,0.47138,4/14/2016,17
1,Wild_pig,0.55458,4/14/2016,16
1,Wild_pig,0.71355,4/14/2016,34
1,Wild_pig,0.9483,4/14/2016,16
1,Wild_pig,1.15759,4/14/2016,39
1,Wild_pig,2.10669,4/14/2016,13
1,Wild_pig,4.67181,4/14/2016,36
1,Wild_pig,4.87885,4/14/2016,29
1,Wild_pig,4.99426,4/14/2016,22
1,Wild_pig,5.14749,4/14/2016,21
1,Wild_pig,5.20966,4/14/2016,26
1,Wild_pig,5.22239,4/14/2016,39
1,Wild_pig,5.45546,4/14/2016,2
1,Wild_pig,5.74184,4/14/2016,4
1,Wild_pig,5.75311,4/14/2016,27
1,Wild_pig,5.823,4/14/2016,9
1,Wild_pig,5.8931,4/14/2016,14
1,Wild_pig,5.93637,4/14/2016,5
1,Wild_pig,0.10479,4/15/2016,4
1,Wild_pig,0.18879,4/15/2016,30
1,Wild_pig,0.25293,4/15/2016,28
1,Wild_pig,0.7806,4/15/2016,27
1,Wild_pig,1.03549,4/15/2016,4
1,Wild_pig,1.39532,4/15/2016,22
1,Wild_pig,1.58432,4/15/2016,35
1,Wild_pig,1.98473,4/15/2016,35
1,Wild_pig,2.1389,4/15/2016,35
1,Wild_pig,2.15497,4/15/2016,43
1,Wild_pig,4.2834,4/15/2016,20
1,Wild_pig,4.59102,4/15/2016,20
1,Wild_pig,5.32573,4/15/2016,22
1,Wild_pig,5.37583,4/15/2016,37
1,Wild_pig,5.91943,4/15/2016,19
1,Wild_pig,6.14923,4/15/2016,27
1,Wild_pig,6.23708,4/15/2016,4
1,Wild_pig,0.62701,4/16/2016,29
1,Wild_pig,0.77856,4/16/2016,5
1,Wild_pig,1.22122,4/16/2016,5
1,Wild_pig,1.22791,4/16/2016,4
1,Wild_pig,1.67988,4/16/2016,39
1,Wild_pig,1.6817,4/16/2016,4
1,Wild_pig,1.6905,4/16/2016,28
1,Wild_pig,2.25809,4/16/2016,13
1,Wild_pig,4.73828,4/16/2016,4
1,Wild_pig,5.10712,4/16/2016,6
1,Wild_pig,5.15156,4/16/2016,22
1,Wild_pig,5.20894,4/16/2016,39
1,Wild_pig,5.23693,4/16/2016,27
1,Wild_pig,5.25082,4/16/2016,16
1,Wild_pig,5.43794,4/16/2016,34
1,Wild_pig,5.68279,4/16/2016,38
1,Wild_pig,6.02131,4/16/2016,29
1,Wild_pig,6.16378,4/16/2016,16
1,Wild_pig,6.23577,4/16/2016,19
1,Wild_pig,0.11134,4/17/2016,27
1,Wild_pig,0.52469,4/17/2016,27
1,Wild_pig,0.69922,4/17/2016,27
1,Wild_pig,0.70489,4/17/2016,28
1,Wild_pig,0.78307,4/17/2016,29
1,Wild_pig,1.12108,4/17/2016,28
1,Wild_pig,1.30274,4/17/2016,40
1,Wild_pig,1.35947,4/17/2016,16
1,Wild_pig,1.39619,4/17/2016,28
1,Wild_pig,1.61683,4/17/2016,26
1,Wild_pig,1.77173,4/17/2016,22
1,Wild_pig,2.27053,4/17/2016,28
1,Wild_pig,2.61399,4/17/2016,37
1,Wild_pig,3.57574,4/17/2016,16
1,Wild_pig,4.59923,4/17/2016,37
1,Wild_pig,4.84183,4/17/2016,16
1,Wild_pig,4.89405,4/17/2016,29
1,Wild_pig,5.02109,4/17/2016,31
1,Wild_pig,5.06356,4/17/2016,40
1,Wild_pig,5.06756,4/17/2016,16
1,Wild_pig,5.22552,4/17/2016,16
1,Wild_pig,5.28231,4/17/2016,28
1,Wild_pig,5.33336,4/17/2016,4
1,Wild_pig,5.36754,4/17/2016,39
1,Wild_pig,5.44266,4/17/2016,40
1,Wild_pig,5.48797,4/17/2016,20
1,Wild_pig,5.79202,4/17/2016,22
1,Wild_pig,5.8502,4/17/2016,4
1,Wild_pig,5.99339,4/17/2016,13
1,Wild_pig,6.02051,4/17/2016,27
1,Wild_pig,6.26064,4/17/2016,22
1,Wild_pig,0.03171,4/18/2016,2
1,Wild_pig,0.16159,4/18/2016,22
1,Wild_pig,0.2354,4/18/2016,35
1,Wild_pig,0.39801,4/18/2016,13
1,Wild_pig,0.44193,4/18/2016,40
1,Wild_pig,0.54549,4/18/2016,22
1,Wild_pig,0.90146,4/18/2016,2
1,Wild_pig,0.92422,4/18/2016,27
1,Wild_pig,1.2322,4/18/2016,34
1,Wild_pig,1.41357,4/18/2016,34
1,Wild_pig,1.64039,4/18/2016,12
1,Wild_pig,1.64897,4/18/2016,27
1,Wild_pig,2.30122,4/18/2016,23
1,Wild_pig,2.4383,4/18/2016,23
1,Wild_pig,2.5921,4/18/2016,23
1,Wild_pig,2.78533,4/18/2016,23
1,Wild_pig,2.80344,4/18/2016,37
1,Wild_pig,4.47713,4/18/2016,41
1,Wild_pig,4.62396,4/18/2016,41
1,Wild_pig,4.72977,4/18/2016,1
1,Wild_pig,4.89478,4/18/2016,22
1,Wild_pig,4.98306,4/18/2016,27
1,Wild_pig,5.13389,4/18/2016,40
1,Wild_pig,5.15032,4/18/2016,36
1,Wild_pig,5.25577,4/18/2016,16
1,Wild_pig,5.34442,4/18/2016,34
1,Wild_pig,5.61691,4/18/2016,2
1,Wild_pig,5.67828,4/18/2016,39
1,Wild_pig,5.81958,4/18/2016,13
1,Wild_pig,5.82562,4/18/2016,14
1,Wild_pig,5.83856,4/18/2016,17
1,Wild_pig,5.94016,4/18/2016,4
1,Wild_pig,5.97172,4/18/2016,40
1,Wild_pig,6.07549,4/18/2016,27
1,Wild_pig,6.1725,4/18/2016,40
1,Wild_pig,0.53669,4/19/2016,27
1,Wild_pig,1.2722,4/19/2016,40
1,Wild_pig,1.71057,4/19/2016,5
1,Wild_pig,2.13083,4/19/2016,16
1,Wild_pig,2.27162,4/19/2016,5
1,Wild_pig,2.41692,4/19/2016,5
1,Wild_pig,2.59523,4/19/2016,16
1,Wild_pig,4.55385,4/19/2016,37
1,Wild_pig,4.73551,4/19/2016,16
1,Wild_pig,4.77842,4/19/2016,36
1,Wild_pig,4.8198,4/19/2016,18
1,Wild_pig,4.86001,4/19/2016,9
1,Wild_pig,4.93223,4/19/2016,20
1,Wild_pig,4.93557,4/19/2016,16
1,Wild_pig,5.05316,4/19/2016,15
1,Wild_pig,5.22319,4/19/2016,13
1,Wild_pig,5.51619,4/19/2016,22
1,Wild_pig,5.57335,4/19/2016,4
1,Wild_pig,5.57618,4/19/2016,16
1,Wild_pig,6.19425,4/19/2016,38
1,Wild_pig,0.14064,4/20/2016,4
1,Wild_pig,0.70388,4/20/2016,4
1,Wild_pig,1.23089,4/20/2016,5
1,Wild_pig,1.35096,4/20/2016,16
1,Wild_pig,1.59378,4/20/2016,16
1,Wild_pig,1.77907,4/20/2016,12
1,Wild_pig,2.02545,4/20/2016,20
1,Wild_pig,2.23177,4/20/2016,37
1,Wild_pig,3.85041,4/20/2016,37
1,Wild_pig,4.847,4/20/2016,38
1,Wild_pig,4.91572,4/20/2016,16
1,Wild_pig,4.9683,4/20/2016,5
1,Wild_pig,5.02618,4/20/2016,38
1,Wild_pig,5.24093,4/20/2016,29
1,Wild_pig,5.26202,4/20/2016,20
1,Wild_pig,5.29038,4/20/2016,4
1,Wild_pig,5.60643,4/20/2016,38
1,Wild_pig,5.68694,4/20/2016,12
1,Wild_pig,5.79471,4/20/2016,27
1,Wild_pig,5.80075,4/20/2016,38
1,Wild_pig,5.85631,4/20/2016,14
1,Wild_pig,6.12931,4/20/2016,38
1,Wild_pig,0.05156,4/21/2016,1
1,Wild_pig,0.43444,4/21/2016,40
1,Wild_pig,0.43561,4/21/2016,38
1,Wild_pig,0.53611,4/21/2016,16
1,Wild_pig,0.88641,4/21/2016,28
1,Wild_pig,1.28173,4/21/2016,13
1,Wild_pig,1.35896,4/21/2016,27
1,Wild_pig,1.36717,4/21/2016,28
1,Wild_pig,4.37561,4/21/2016,40
1,Wild_pig,4.76533,4/21/2016,40
1,Wild_pig,4.80496,4/21/2016,16
1,Wild_pig,4.89819,4/21/2016,22
1,Wild_pig,4.97426,4/21/2016,38
1,Wild_pig,5.09745,4/21/2016,8
1,Wild_pig,5.16705,4/21/2016,38
1,Wild_pig,5.17272,4/21/2016,16
1,Wild_pig,5.20697,4/21/2016,27
1,Wild_pig,5.28035,4/21/2016,19
1,Wild_pig,5.45772,4/21/2016,1
1,Wild_pig,5.47524,4/21/2016,2
1,Wild_pig,5.6313,4/21/2016,16
1,Wild_pig,5.75777,4/21/2016,22
1,Wild_pig,5.83718,4/21/2016,40
1,Wild_pig,5.95565,4/21/2016,38
1,Wild_pig,5.97492,4/21/2016,14
1,Wild_pig,6.17047,4/21/2016,40
1,Wild_pig,6.20312,4/21/2016,35
1,Wild_pig,6.21315,4/21/2016,28
1,Wild_pig,0.81121,4/22/2016,28
1,Wild_pig,0.93041,4/22/2016,35
1,Wild_pig,0.96989,4/22/2016,5
1,Wild_pig,1.61697,4/22/2016,13
1,Wild_pig,1.6953,4/22/2016,23
1,Wild_pig,2.42288,4/22/2016,28
1,Wild_pig,2.63232,4/22/2016,38
1,Wild_pig,3.91063,4/22/2016,1
1,Wild_pig,4.67516,4/22/2016,37
1,Wild_pig,4.90874,4/22/2016,28
1,Wild_pig,4.91347,4/22/2016,13
1,Wild_pig,4.96146,4/22/2016,34
1,Wild_pig,4.99484,4/22/2016,40
1,Wild_pig,5.16792,4/22/2016,12
1,Wild_pig,5.22275,4/22/2016,42
1,Wild_pig,5.35416,4/22/2016,12
1,Wild_pig,5.68228,4/22/2016,4
1,Wild_pig,5.72403,4/22/2016,13
1,Wild_pig,5.88111,4/22/2016,22
1,Wild_pig,0.12268,4/23/2016,19
1,Wild_pig,0.22078,4/23/2016,14
1,Wild_pig,0.26696,4/23/2016,38
1,Wild_pig,0.47807,4/23/2016,28
1,Wild_pig,0.51451,4/23/2016,38
1,Wild_pig,0.66701,4/23/2016,38
1,Wild_pig,0.73318,4/23/2016,28
1,Wild_pig,0.86285,4/23/2016,38
1,Wild_pig,0.88117,4/23/2016,40
1,Wild_pig,0.98117,4/23/2016,16
1,Wild_pig,1.1285,4/23/2016,40
1,Wild_pig,1.29133,4/23/2016,36
1,Wild_pig,1.5092,4/23/2016,38
1,Wild_pig,1.65457,4/23/2016,38
1,Wild_pig,2.13636,4/23/2016,37
1,Wild_pig,3.55175,4/23/2016,40
1,Wild_pig,4.70919,4/23/2016,43
1,Wild_pig,5.00422,4/23/2016,37
1,Wild_pig,5.01535,4/23/2016,4
1,Wild_pig,5.10349,4/23/2016,38
1,Wild_pig,5.28515,4/23/2016,4
1,Wild_pig,5.29984,4/23/2016,27
1,Wild_pig,5.46259,4/23/2016,27
1,Wild_pig,5.52506,4/23/2016,38
1,Wild_pig,5.60803,4/23/2016,4
1,Wild_pig,5.74017,4/23/2016,27
1,Wild_pig,5.76322,4/23/2016,38
1,Wild_pig,5.82373,4/23/2016,22
1,Wild_pig,5.93296,4/23/2016,4
1,Wild_pig,0.11636,4/24/2016,1
