Zone,Species,timeRad,ImageDate,LocationName
1,Wild_pig,4.99811,11/06/2016,15
1,Wild_pig,5.22952,11/06/2016,40
1,Wild_pig,5.25286,11/06/2016,15
1,Wild_pig,5.30493,11/06/2016,5
1,Wild_pig,5.8174,11/06/2016,5
1,Wild_pig,5.93856,11/06/2016,35
1,Wild_pig,6.04429,11/06/2016,16
1,Wild_pig,6.16414,11/06/2016,27
1,Wild_pig,0.06247,11/07/2016,15
1,Wild_pig,0.07832,11/07/2016,28
1,Wild_pig,0.10625,11/07/2016,16
1,Wild_pig,0.18391,11/07/2016,5
1,Wild_pig,0.20224,11/07/2016,15
1,Wild_pig,0.28652,11/07/2016,39
1,Wild_pig,0.40877,11/07/2016,16
1,Wild_pig,0.51858,11/07/2016,27
1,Wild_pig,0.58723,11/07/2016,28
1,Wild_pig,0.79514,11/07/2016,16
1,Wild_pig,0.88481,11/07/2016,15
1,Wild_pig,0.93135,11/07/2016,27
1,Wild_pig,1.23468,11/07/2016,38
1,Wild_pig,1.30056,11/07/2016,5
1,Wild_pig,1.99295,11/07/2016,27
1,Wild_pig,2.61181,11/07/2016,40
1,Wild_pig,4.82053,11/07/2016,27
1,Wild_pig,4.86329,11/07/2016,15
1,Wild_pig,4.92554,11/07/2016,16
1,Wild_pig,4.95943,11/07/2016,39
1,Wild_pig,4.99142,11/07/2016,27
1,Wild_pig,5.02037,11/07/2016,38
1,Wild_pig,5.22319,11/07/2016,27
1,Wild_pig,5.34602,11/07/2016,40
1,Wild_pig,5.36267,11/07/2016,9
1,Wild_pig,5.54491,11/07/2016,35
1,Wild_pig,5.67639,11/07/2016,27
1,Wild_pig,5.67756,11/07/2016,17
1,Wild_pig,6.23403,11/07/2016,15
1,Wild_pig,0.12617,11/08/2016,28
1,Wild_pig,0.1821,11/08/2016,27
1,Wild_pig,0.36172,11/08/2016,16
1,Wild_pig,0.60148,11/08/2016,5
1,Wild_pig,0.66708,11/08/2016,15
1,Wild_pig,0.83645,11/08/2016,27
1,Wild_pig,0.95593,11/08/2016,28
1,Wild_pig,1.02553,11/08/2016,16
1,Wild_pig,1.14014,11/08/2016,35
1,Wild_pig,1.21744,11/08/2016,15
1,Wild_pig,1.26471,11/08/2016,16
1,Wild_pig,1.53087,11/08/2016,10
1,Wild_pig,1.55422,11/08/2016,16
1,Wild_pig,1.78322,11/08/2016,5
1,Wild_pig,4.70061,11/08/2016,32
1,Wild_pig,4.80693,11/08/2016,40
1,Wild_pig,4.83791,11/08/2016,16
1,Wild_pig,4.88641,11/08/2016,17
1,Wild_pig,4.97295,11/08/2016,27
1,Wild_pig,5.12778,11/08/2016,5
1,Wild_pig,5.14923,11/08/2016,27
1,Wild_pig,5.20392,11/08/2016,15
1,Wild_pig,5.33998,11/08/2016,37
1,Wild_pig,5.48062,11/08/2016,40
1,Wild_pig,5.71457,11/08/2016,5
1,Wild_pig,5.96546,11/08/2016,5
1,Wild_pig,0.0072,11/09/2016,27
1,Wild_pig,0.07163,11/09/2016,28
1,Wild_pig,0.20362,11/09/2016,9
1,Wild_pig,0.58614,11/09/2016,28
1,Wild_pig,0.87979,11/09/2016,17
1,Wild_pig,1.02734,11/09/2016,40
1,Wild_pig,1.26653,11/09/2016,40
1,Wild_pig,1.3879,11/09/2016,5
1,Wild_pig,1.90663,11/09/2016,5
1,Wild_pig,1.95033,11/09/2016,17
1,Wild_pig,2.48986,11/09/2016,5
1,Wild_pig,4.5188,11/09/2016,5
1,Wild_pig,4.71901,11/09/2016,17
1,Wild_pig,4.78249,11/09/2016,40
1,Wild_pig,4.86278,11/09/2016,27
1,Wild_pig,4.91092,11/09/2016,23
1,Wild_pig,4.99753,11/09/2016,27
1,Wild_pig,5.42027,11/09/2016,23
1,Wild_pig,5.50077,11/09/2016,21
1,Wild_pig,5.64803,11/09/2016,27
1,Wild_pig,5.68112,11/09/2016,17
1,Wild_pig,5.76002,11/09/2016,16
1,Wild_pig,5.81042,11/09/2016,5
1,Wild_pig,5.95586,11/09/2016,22
1,Wild_pig,6.10487,11/09/2016,27
1,Wild_pig,6.13134,11/09/2016,5
1,Wild_pig,0.15941,11/10/2016,22
1,Wild_pig,0.31881,11/10/2016,5
1,Wild_pig,0.36848,11/10/2016,28
1,Wild_pig,0.46818,11/10/2016,5
1,Wild_pig,0.67697,11/10/2016,27
1,Wild_pig,0.70024,11/10/2016,5
1,Wild_pig,0.88888,11/10/2016,28
1,Wild_pig,1.11032,11/10/2016,28
1,Wild_pig,1.11788,11/10/2016,27
1,Wild_pig,1.43888,11/10/2016,27
1,Wild_pig,1.67188,11/10/2016,10
1,Wild_pig,1.67893,11/10/2016,5
1,Wild_pig,1.68904,11/10/2016,17
1,Wild_pig,1.76547,11/10/2016,16
1,Wild_pig,1.89136,11/10/2016,10
1,Wild_pig,2.01549,11/10/2016,8
1,Wild_pig,2.10552,11/10/2016,10
1,Wild_pig,2.24253,11/10/2016,10
1,Wild_pig,3.72068,11/10/2016,10
1,Wild_pig,3.92445,11/10/2016,5
1,Wild_pig,4.49415,11/10/2016,10
1,Wild_pig,5.12145,11/10/2016,5
1,Wild_pig,5.17287,11/10/2016,16
1,Wild_pig,5.18079,11/10/2016,27
1,Wild_pig,5.19359,11/10/2016,10
1,Wild_pig,5.30718,11/10/2016,14
1,Wild_pig,5.34333,11/10/2016,27
1,Wild_pig,5.50877,11/10/2016,15
1,Wild_pig,5.61981,11/10/2016,5
1,Wild_pig,5.72744,11/10/2016,16
1,Wild_pig,5.77326,11/10/2016,15
1,Wild_pig,5.79507,11/10/2016,39
1,Wild_pig,5.88649,11/10/2016,5
1,Wild_pig,5.99833,11/10/2016,28
1,Wild_pig,6.24472,11/10/2016,16
1,Wild_pig,0.0757,11/11/2016,27
1,Wild_pig,0.10268,11/11/2016,17
1,Wild_pig,0.10436,11/11/2016,5
1,Wild_pig,0.1061,11/11/2016,10
1,Wild_pig,0.14152,11/11/2016,28
1,Wild_pig,0.44179,11/11/2016,15
1,Wild_pig,0.47102,11/11/2016,27
1,Wild_pig,0.5148,11/11/2016,37
1,Wild_pig,0.76889,11/11/2016,28
1,Wild_pig,0.81158,11/11/2016,15
1,Wild_pig,1.03309,11/11/2016,16
1,Wild_pig,1.23867,11/11/2016,28
1,Wild_pig,1.28434,11/11/2016,16
1,Wild_pig,1.49087,11/11/2016,16
1,Wild_pig,2.06923,11/11/2016,38
1,Wild_pig,3.04873,11/11/2016,10
1,Wild_pig,4.71195,11/11/2016,40
1,Wild_pig,4.74722,11/11/2016,5
1,Wild_pig,4.79275,11/11/2016,39
1,Wild_pig,4.84932,11/11/2016,10
1,Wild_pig,4.9179,11/11/2016,4
1,Wild_pig,4.94604,11/11/2016,27
1,Wild_pig,5.00611,11/11/2016,40
1,Wild_pig,5.15207,11/11/2016,27
1,Wild_pig,5.23104,11/11/2016,39
1,Wild_pig,5.39125,11/11/2016,40
1,Wild_pig,5.41787,11/11/2016,15
1,Wild_pig,5.59196,11/11/2016,15
1,Wild_pig,5.59742,11/11/2016,16
1,Wild_pig,5.67407,11/11/2016,14
1,Wild_pig,5.73093,11/11/2016,15
1,Wild_pig,5.82155,11/11/2016,5
1,Wild_pig,6.06902,11/11/2016,27
1,Wild_pig,6.21788,11/11/2016,5
1,Wild_pig,0.71348,11/12/2016,27
1,Wild_pig,0.90103,11/12/2016,16
1,Wild_pig,0.93368,11/12/2016,39
1,Wild_pig,1.01789,11/12/2016,28
1,Wild_pig,1.03062,11/12/2016,27
1,Wild_pig,1.21351,11/12/2016,27
1,Wild_pig,1.2266,11/12/2016,28
1,Wild_pig,1.24595,11/12/2016,16
1,Wild_pig,1.3783,11/12/2016,27
1,Wild_pig,1.5724,11/12/2016,40
1,Wild_pig,1.57516,11/12/2016,16
1,Wild_pig,1.64286,11/12/2016,15
1,Wild_pig,1.65312,11/12/2016,24
1,Wild_pig,1.75246,11/12/2016,27
1,Wild_pig,1.78067,11/12/2016,5
1,Wild_pig,1.89397,11/12/2016,16
1,Wild_pig,2.17635,11/12/2016,11
1,Wild_pig,2.84976,11/12/2016,11
1,Wild_pig,3.34856,11/12/2016,40
1,Wild_pig,4.86052,11/12/2016,21
1,Wild_pig,4.93339,11/12/2016,27
1,Wild_pig,4.9747,11/12/2016,8
1,Wild_pig,5.07644,11/12/2016,27
1,Wild_pig,5.11192,11/12/2016,18
1,Wild_pig,5.17788,11/12/2016,15
1,Wild_pig,5.81129,11/12/2016,16
1,Wild_pig,6.05877,11/12/2016,5
1,Wild_pig,6.16799,11/12/2016,27
1,Wild_pig,6.27453,11/12/2016,28
1,Wild_pig,0.04262,11/13/2016,17
1,Wild_pig,0.74271,11/13/2016,15
1,Wild_pig,1.19082,11/13/2016,9
1,Wild_pig,1.23438,11/13/2016,27
1,Wild_pig,1.38019,11/13/2016,15
1,Wild_pig,1.39248,11/13/2016,20
1,Wild_pig,4.3855,11/13/2016,9
1,Wild_pig,4.4111,11/13/2016,29
1,Wild_pig,4.5996,11/13/2016,17
1,Wild_pig,4.85594,11/13/2016,21
1,Wild_pig,4.88918,11/13/2016,40
1,Wild_pig,4.90997,11/13/2016,17
1,Wild_pig,5.08364,11/13/2016,23
1,Wild_pig,5.14712,11/13/2016,27
1,Wild_pig,5.24166,11/13/2016,4
1,Wild_pig,5.47415,11/13/2016,22
1,Wild_pig,5.48346,11/13/2016,27
1,Wild_pig,5.53684,11/13/2016,15
1,Wild_pig,5.61269,11/13/2016,36
1,Wild_pig,5.62192,11/13/2016,16
1,Wild_pig,5.66221,11/13/2016,5
1,Wild_pig,5.87565,11/13/2016,28
1,Wild_pig,5.89718,11/13/2016,18
1,Wild_pig,5.93165,11/13/2016,16
1,Wild_pig,5.96139,11/13/2016,40
1,Wild_pig,6.12727,11/13/2016,40
1,Wild_pig,6.1597,11/13/2016,28
1,Wild_pig,6.24457,11/13/2016,4
1,Wild_pig,6.24646,11/13/2016,14
1,Wild_pig,0.0456,11/14/2016,5
1,Wild_pig,0.07112,11/14/2016,28
1,Wild_pig,0.26413,11/14/2016,27
1,Wild_pig,0.3519,11/14/2016,15
1,Wild_pig,0.37146,11/14/2016,23
1,Wild_pig,0.50971,11/14/2016,15
1,Wild_pig,0.5188,11/14/2016,16
1,Wild_pig,0.94859,11/14/2016,5
1,Wild_pig,1.0709,11/14/2016,28
1,Wild_pig,1.16268,11/14/2016,5
1,Wild_pig,1.5793,11/14/2016,40
1,Wild_pig,1.73835,11/14/2016,40
1,Wild_pig,1.8547,11/14/2016,11
1,Wild_pig,1.86568,11/14/2016,10
1,Wild_pig,1.89528,11/14/2016,16
1,Wild_pig,1.99258,11/14/2016,40
1,Wild_pig,2.02415,11/14/2016,24
1,Wild_pig,2.08698,11/14/2016,5
1,Wild_pig,2.88437,11/14/2016,43
1,Wild_pig,3.48535,11/14/2016,5
1,Wild_pig,4.52324,11/14/2016,38
1,Wild_pig,4.70439,11/14/2016,18
1,Wild_pig,4.82671,11/14/2016,17
1,Wild_pig,5.03098,11/14/2016,26
1,Wild_pig,5.30006,11/14/2016,15
1,Wild_pig,5.56222,11/14/2016,15
1,Wild_pig,5.74301,11/14/2016,4
1,Wild_pig,5.90641,11/14/2016,19
1,Wild_pig,0.35241,11/15/2016,15
1,Wild_pig,0.4796,11/15/2016,40
1,Wild_pig,0.74831,11/15/2016,20
1,Wild_pig,0.86917,11/15/2016,15
1,Wild_pig,0.88808,11/15/2016,27
1,Wild_pig,0.92117,11/15/2016,20
1,Wild_pig,1.04494,11/15/2016,16
