Zone,Species,timeRad,ImageDate,LocationName
1,Wild_pig,5.31067,12/28/2015,43
1,Wild_pig,5.6505,12/28/2015,16
1,Wild_pig,5.69443,12/28/2015,39
1,Wild_pig,5.94183,12/28/2015,39
1,Wild_pig,6.14007,12/28/2015,39
1,Wild_pig,0.12814,12/29/2015,16
1,Wild_pig,0.1741,12/29/2015,15
1,Wild_pig,0.17701,12/29/2015,35
1,Wild_pig,0.41699,12/29/2015,26
1,Wild_pig,0.62723,12/29/2015,16
1,Wild_pig,0.71537,12/29/2015,22
1,Wild_pig,0.87892,12/29/2015,22
1,Wild_pig,1.4471,12/29/2015,23
1,Wild_pig,1.59959,12/29/2015,23
1,Wild_pig,2.64221,12/29/2015,37
1,Wild_pig,5.04771,12/29/2015,20
1,Wild_pig,5.12298,12/29/2015,16
1,Wild_pig,5.29322,12/29/2015,39
1,Wild_pig,5.40085,12/29/2015,37
1,Wild_pig,5.67974,12/29/2015,43
1,Wild_pig,5.84831,12/29/2015,35
1,Wild_pig,0.28623,12/30/2015,21
1,Wild_pig,1.08094,12/30/2015,42
1,Wild_pig,1.1101,12/30/2015,39
1,Wild_pig,1.16944,12/30/2015,16
1,Wild_pig,1.24558,12/30/2015,22
1,Wild_pig,2.04262,12/30/2015,1
1,Wild_pig,4.83958,12/30/2015,16
1,Wild_pig,4.84642,12/30/2015,17
1,Wild_pig,4.98321,12/30/2015,16
1,Wild_pig,5.24835,12/30/2015,37
1,Wild_pig,5.33234,12/30/2015,16
1,Wild_pig,6.02415,12/30/2015,20
1,Wild_pig,0.1621,12/31/2015,40
1,Wild_pig,0.71086,12/31/2015,39
1,Wild_pig,0.98364,12/31/2015,16
1,Wild_pig,1.43342,12/31/2015,35
1,Wild_pig,4.99615,12/31/2015,16
1,Wild_pig,5.03098,12/31/2015,17
1,Wild_pig,5.14821,12/31/2015,16
1,Wild_pig,5.2594,12/31/2015,39
1,Wild_pig,5.4079,12/31/2015,16
1,Wild_pig,5.7585,12/31/2015,39
1,Wild_pig,5.91441,12/31/2015,30
1,Wild_pig,5.92503,12/31/2015,39
1,Wild_pig,5.93063,12/31/2015,16
1,Wild_pig,6.23861,12/31/2015,42
1,Wild_pig,0.02974,1/1/2016,35
1,Wild_pig,0.08785,1/1/2016,16
1,Wild_pig,0.32899,1/1/2016,27
1,Wild_pig,0.8851,1/1/2016,43
1,Wild_pig,0.97746,1/1/2016,21
1,Wild_pig,1.18217,1/1/2016,35
1,Wild_pig,1.32878,1/1/2016,40
1,Wild_pig,2.04865,1/1/2016,18
1,Wild_pig,3.01367,1/1/2016,18
1,Wild_pig,4.54884,1/1/2016,38
1,Wild_pig,5.1493,1/1/2016,40
1,Wild_pig,5.38529,1/1/2016,38
1,Wild_pig,5.65334,1/1/2016,35
1,Wild_pig,5.69595,1/1/2016,16
1,Wild_pig,6.04204,1/1/2016,38
1,Wild_pig,6.07324,1/1/2016,16
1,Wild_pig,6.15178,1/1/2016,35
1,Wild_pig,0.03556,1/2/2016,30
1,Wild_pig,0.0552,1/2/2016,35
1,Wild_pig,0.10116,1/2/2016,39
1,Wild_pig,0.37605,1/2/2016,26
1,Wild_pig,0.5588,1/2/2016,16
1,Wild_pig,0.59654,1/2/2016,39
1,Wild_pig,0.70991,1/2/2016,35
1,Wild_pig,0.74416,1/2/2016,39
1,Wild_pig,0.91644,1/2/2016,29
1,Wild_pig,0.9331,1/2/2016,26
1,Wild_pig,1.15584,1/2/2016,12
1,Wild_pig,1.62447,1/2/2016,16
1,Wild_pig,1.70999,1/2/2016,23
1,Wild_pig,3.52229,1/2/2016,1
1,Wild_pig,4.44274,1/2/2016,39
1,Wild_pig,4.49655,1/2/2016,23
1,Wild_pig,4.66708,1/2/2016,12
1,Wild_pig,4.70286,1/2/2016,21
1,Wild_pig,5.0232,1/2/2016,35
1,Wild_pig,5.15832,1/2/2016,27
1,Wild_pig,5.82824,1/2/2016,35
1,Wild_pig,6.0496,1/2/2016,40
1,Wild_pig,6.05491,1/2/2016,39
1,Wild_pig,6.11912,1/2/2016,36
1,Wild_pig,6.2706,1/2/2016,29
1,Wild_pig,0.43357,1/3/2016,29
1,Wild_pig,0.57494,1/3/2016,38
1,Wild_pig,0.81129,1/3/2016,22
1,Wild_pig,0.81623,1/3/2016,16
1,Wild_pig,0.93317,1/3/2016,21
1,Wild_pig,1.22726,1/3/2016,17
1,Wild_pig,1.60563,1/3/2016,22
1,Wild_pig,2.61908,1/3/2016,21
1,Wild_pig,3.12378,1/3/2016,37
1,Wild_pig,4.92765,1/3/2016,16
1,Wild_pig,5.12021,1/3/2016,16
1,Wild_pig,5.54527,1/3/2016,16
1,Wild_pig,5.61065,1/3/2016,39
1,Wild_pig,5.74235,1/3/2016,35
1,Wild_pig,6.048,1/3/2016,43
1,Wild_pig,6.13818,1/3/2016,16
1,Wild_pig,6.14778,1/3/2016,39
1,Wild_pig,0.40775,1/4/2016,43
1,Wild_pig,0.72162,1/4/2016,27
1,Wild_pig,0.87165,1/4/2016,22
1,Wild_pig,1.0624,1/4/2016,22
1,Wild_pig,1.86103,1/4/2016,27
1,Wild_pig,2.10138,1/4/2016,40
1,Wild_pig,2.14879,1/4/2016,37
1,Wild_pig,5.04262,1/4/2016,35
1,Wild_pig,5.14029,1/4/2016,12
1,Wild_pig,5.21344,1/4/2016,43
1,Wild_pig,5.28457,1/4/2016,40
1,Wild_pig,5.64476,1/4/2016,11
1,Wild_pig,5.75188,1/4/2016,40
1,Wild_pig,5.84671,1/4/2016,39
1,Wild_pig,6.04568,1/4/2016,39
1,Wild_pig,6.21374,1/4/2016,1
1,Wild_pig,0.09243,1/5/2016,27
1,Wild_pig,0.18217,1/5/2016,38
1,Wild_pig,0.33852,1/5/2016,9
1,Wild_pig,0.62454,1/5/2016,38
1,Wild_pig,0.65319,1/5/2016,42
1,Wild_pig,1.22406,1/5/2016,39
1,Wild_pig,1.56272,1/5/2016,38
1,Wild_pig,1.8371,1/5/2016,38
1,Wild_pig,2.14508,1/5/2016,18
1,Wild_pig,4.4663,1/5/2016,16
1,Wild_pig,4.75689,1/5/2016,16
1,Wild_pig,4.88321,1/5/2016,27
1,Wild_pig,5.17257,1/5/2016,16
1,Wild_pig,5.37438,1/5/2016,16
1,Wild_pig,5.41488,1/5/2016,17
1,Wild_pig,5.70461,1/5/2016,38
1,Wild_pig,5.82962,1/5/2016,16
1,Wild_pig,5.94168,1/5/2016,35
1,Wild_pig,6.09273,1/5/2016,16
1,Wild_pig,6.22777,1/5/2016,40
1,Wild_pig,6.28275,1/5/2016,37
1,Wild_pig,0.12217,1/6/2016,16
1,Wild_pig,0.17701,1/6/2016,27
1,Wild_pig,0.18762,1/6/2016,40
1,Wild_pig,0.42084,1/6/2016,38
1,Wild_pig,0.43124,1/6/2016,35
1,Wild_pig,0.6337,1/6/2016,16
1,Wild_pig,0.64134,1/6/2016,35
1,Wild_pig,0.64774,1/6/2016,39
1,Wild_pig,1.46309,1/6/2016,40
1,Wild_pig,1.76395,1/6/2016,22
1,Wild_pig,2.42266,1/6/2016,12
1,Wild_pig,2.89012,1/6/2016,8
1,Wild_pig,4.53822,1/6/2016,16
1,Wild_pig,4.70461,1/6/2016,42
1,Wild_pig,4.76569,1/6/2016,29
1,Wild_pig,4.77333,1/6/2016,16
1,Wild_pig,4.98815,1/6/2016,36
1,Wild_pig,5.06698,1/6/2016,30
1,Wild_pig,5.14734,1/6/2016,16
1,Wild_pig,5.15345,1/6/2016,14
1,Wild_pig,5.4471,1/6/2016,43
1,Wild_pig,5.68723,1/6/2016,16
1,Wild_pig,5.84009,1/6/2016,16
1,Wild_pig,0.201,1/7/2016,16
1,Wild_pig,0.23736,1/7/2016,39
1,Wild_pig,0.54694,1/7/2016,40
1,Wild_pig,0.72337,1/7/2016,35
1,Wild_pig,0.84118,1/7/2016,16
1,Wild_pig,0.87776,1/7/2016,27
1,Wild_pig,1.00255,1/7/2016,42
1,Wild_pig,1.25802,1/7/2016,16
1,Wild_pig,1.3951,1/7/2016,16
1,Wild_pig,1.73595,1/7/2016,16
1,Wild_pig,1.9752,1/7/2016,21
1,Wild_pig,2.14923,1/7/2016,39
1,Wild_pig,4.19454,1/7/2016,38
1,Wild_pig,4.43699,1/7/2016,38
1,Wild_pig,4.53815,1/7/2016,26
1,Wild_pig,4.68185,1/7/2016,16
1,Wild_pig,4.85216,1/7/2016,27
1,Wild_pig,4.86212,1/7/2016,16
1,Wild_pig,4.95964,1/7/2016,40
1,Wild_pig,5.18283,1/7/2016,26
1,Wild_pig,5.27518,1/7/2016,16
1,Wild_pig,5.53757,1/7/2016,16
1,Wild_pig,5.78177,1/7/2016,39
1,Wild_pig,6.02451,1/7/2016,35
1,Wild_pig,6.05877,1/7/2016,19
1,Wild_pig,0.46848,1/8/2016,26
1,Wild_pig,0.78409,1/8/2016,35
1,Wild_pig,1.71377,1/8/2016,22
1,Wild_pig,4.49924,1/8/2016,10
1,Wild_pig,4.6044,1/8/2016,16
1,Wild_pig,4.64178,1/8/2016,34
1,Wild_pig,4.66723,1/8/2016,7
1,Wild_pig,4.80984,1/8/2016,26
1,Wild_pig,4.99426,1/8/2016,42
1,Wild_pig,5.59989,1/8/2016,16
1,Wild_pig,5.9643,1/8/2016,22
1,Wild_pig,6.2613,1/8/2016,26
1,Wild_pig,0.0368,1/9/2016,39
1,Wild_pig,0.04603,1/9/2016,8
1,Wild_pig,0.27016,1/9/2016,22
1,Wild_pig,0.27184,1/9/2016,26
1,Wild_pig,0.58781,1/9/2016,26
1,Wild_pig,1.14152,1/9/2016,39
1,Wild_pig,1.20355,1/9/2016,36
1,Wild_pig,1.92481,1/9/2016,39
1,Wild_pig,1.93288,1/9/2016,23
1,Wild_pig,2.27555,1/9/2016,22
1,Wild_pig,2.9099,1/9/2016,38
1,Wild_pig,3.61698,1/9/2016,11
1,Wild_pig,4.72722,1/9/2016,38
1,Wild_pig,4.90896,1/9/2016,16
1,Wild_pig,5.12123,1/9/2016,16
1,Wild_pig,5.3114,1/9/2016,39
1,Wild_pig,5.59647,1/9/2016,39
1,Wild_pig,5.77464,1/9/2016,36
1,Wild_pig,6.07564,1/9/2016,35
1,Wild_pig,6.17483,1/9/2016,26
1,Wild_pig,0.39161,1/10/2016,35
1,Wild_pig,0.79529,1/10/2016,16
1,Wild_pig,0.9155,1/10/2016,35
1,Wild_pig,1.20413,1/10/2016,42
1,Wild_pig,1.2386,1/10/2016,26
1,Wild_pig,1.27125,1/10/2016,36
1,Wild_pig,1.44281,1/10/2016,26
1,Wild_pig,1.67181,1/10/2016,26
1,Wild_pig,1.93615,1/10/2016,16
1,Wild_pig,1.96597,1/10/2016,36
1,Wild_pig,2.08116,1/10/2016,16
1,Wild_pig,2.88081,1/10/2016,29
1,Wild_pig,2.91048,1/10/2016,39
1,Wild_pig,3.78096,1/10/2016,38
1,Wild_pig,4.68221,1/10/2016,38
1,Wild_pig,4.98721,1/10/2016,16
1,Wild_pig,5.26406,1/10/2016,11
1,Wild_pig,5.55037,1/10/2016,16
1,Wild_pig,5.72832,1/10/2016,16
1,Wild_pig,0.17206,1/11/2016,40
1,Wild_pig,0.23984,1/11/2016,27
1,Wild_pig,0.45466,1/11/2016,39
1,Wild_pig,0.61763,1/11/2016,16
1,Wild_pig,0.92059,1/11/2016,16
1,Wild_pig,0.9984,1/11/2016,35
1,Wild_pig,1.25911,1/11/2016,22
1,Wild_pig,1.74293,1/11/2016,16
1,Wild_pig,1.88932,1/11/2016,16
1,Wild_pig,2.056,1/11/2016,16
1,Wild_pig,2.07323,1/11/2016,12
1,Wild_pig,2.25278,1/11/2016,39
1,Wild_pig,2.2618,1/11/2016,22
1,Wild_pig,2.47117,1/11/2016,43
1,Wild_pig,4.69428,1/11/2016,16
1,Wild_pig,4.867,1/11/2016,16
1,Wild_pig,6.03288,1/11/2016,10
1,Wild_pig,6.12931,1/11/2016,41
1,Wild_pig,1.02138,1/12/2016,39
1,Wild_pig,1.05032,1/12/2016,22
1,Wild_pig,1.24551,1/12/2016,40
1,Wild_pig,1.64519,1/12/2016,14
1,Wild_pig,2.73755,1/12/2016,43
1,Wild_pig,4.29627,1/12/2016,30
1,Wild_pig,4.67065,1/12/2016,16
1,Wild_pig,4.81289,1/12/2016,40
1,Wild_pig,4.84889,1/12/2016,39
1,Wild_pig,4.97026,1/12/2016,21
1,Wild_pig,5.10094,1/12/2016,40
1,Wild_pig,5.14276,1/12/2016,34
1,Wild_pig,5.16785,1/12/2016,27
1,Wild_pig,5.24064,1/12/2016,8
1,Wild_pig,5.26566,1/12/2016,25
1,Wild_pig,5.32907,1/12/2016,26
1,Wild_pig,5.40245,1/12/2016,39
1,Wild_pig,5.89252,1/12/2016,40
1,Wild_pig,5.96539,1/12/2016,17
1,Wild_pig,6.03419,1/12/2016,26
1,Wild_pig,6.14305,1/12/2016,8
1,Wild_pig,0.3383,1/13/2016,35
1,Wild_pig,0.59334,1/13/2016,14
1,Wild_pig,0.59334,1/13/2016,40
1,Wild_pig,0.60861,1/13/2016,36
1,Wild_pig,0.62505,1/13/2016,26
1,Wild_pig,0.96037,1/13/2016,39
1,Wild_pig,1.17686,1/13/2016,39
1,Wild_pig,1.33481,1/13/2016,35
1,Wild_pig,1.45022,1/13/2016,16
1,Wild_pig,1.49262,1/13/2016,39
1,Wild_pig,1.57356,1/13/2016,31
1,Wild_pig,1.78802,1/13/2016,26
1,Wild_pig,1.8459,1/13/2016,31
1,Wild_pig,2.07251,1/13/2016,16
1,Wild_pig,5.43917,1/13/2016,40
1,Wild_pig,0.1229,1/14/2016,16
1,Wild_pig,0.17322,1/14/2016,26
1,Wild_pig,0.8278,1/14/2016,26
1,Wild_pig,1.09563,1/14/2016,26
1,Wild_pig,1.13745,1/14/2016,14
1,Wild_pig,1.61094,1/14/2016,6
1,Wild_pig,2.2522,1/14/2016,26
1,Wild_pig,2.29002,1/14/2016,31
1,Wild_pig,2.53669,1/14/2016,26
1,Wild_pig,2.69595,1/14/2016,26
1,Wild_pig,4.6521,1/14/2016,26
1,Wild_pig,4.83783,1/14/2016,8
1,Wild_pig,6.07985,1/14/2016,43
1,Wild_pig,6.15119,1/14/2016,26
1,Wild_pig,6.20137,1/14/2016,22
1,Wild_pig,0.73267,1/15/2016,40
1,Wild_pig,0.83987,1/15/2016,39
1,Wild_pig,0.99469,1/15/2016,41
1,Wild_pig,1.41233,1/15/2016,27
1,Wild_pig,1.60083,1/15/2016,39
1,Wild_pig,1.6265,1/15/2016,26
1,Wild_pig,1.80038,1/15/2016,16
1,Wild_pig,3.06051,1/15/2016,16
1,Wild_pig,3.67697,1/15/2016,22
1,Wild_pig,4.7718,1/15/2016,16
1,Wild_pig,4.81798,1/15/2016,39
1,Wild_pig,4.90627,1/15/2016,6
1,Wild_pig,5.39547,1/15/2016,39
1,Wild_pig,5.43626,1/15/2016,16
1,Wild_pig,0.02407,1/16/2016,26
1,Wild_pig,0.91993,1/16/2016,26
1,Wild_pig,2.18486,1/16/2016,11
1,Wild_pig,2.3479,1/16/2016,40
1,Wild_pig,4.00524,1/16/2016,21
1,Wild_pig,4.58753,1/16/2016,42
1,Wild_pig,4.64839,1/16/2016,16
1,Wild_pig,4.8726,1/16/2016,26
1,Wild_pig,5.20435,1/16/2016,15
1,Wild_pig,5.22595,1/16/2016,16
1,Wild_pig,5.23512,1/16/2016,40
1,Wild_pig,5.64701,1/16/2016,40
1,Wild_pig,5.65705,1/16/2016,4
1,Wild_pig,5.69545,1/16/2016,6
1,Wild_pig,0.03934,1/17/2016,16
1,Wild_pig,0.07265,1/17/2016,26
1,Wild_pig,0.61356,1/17/2016,22
1,Wild_pig,1.16988,1/17/2016,12
1,Wild_pig,1.48448,1/17/2016,15
1,Wild_pig,1.94102,1/17/2016,26
1,Wild_pig,2.51066,1/17/2016,16
1,Wild_pig,3.90983,1/17/2016,43
1,Wild_pig,4.51306,1/17/2016,37
1,Wild_pig,4.72439,1/17/2016,26
1,Wild_pig,4.9611,1/17/2016,27
1,Wild_pig,5.08364,1/17/2016,15
1,Wild_pig,5.49044,1/17/2016,40
1,Wild_pig,5.83631,1/17/2016,40
1,Wild_pig,5.93623,1/17/2016,39
1,Wild_pig,6.01266,1/17/2016,15
1,Wild_pig,6.15992,1/17/2016,15
1,Wild_pig,0.03098,1/18/2016,39
1,Wild_pig,0.06465,1/18/2016,26
1,Wild_pig,0.37066,1/18/2016,40
1,Wild_pig,0.71122,1/18/2016,22
1,Wild_pig,0.81965,1/18/2016,14
1,Wild_pig,1.09759,1/18/2016,40
1,Wild_pig,1.18893,1/18/2016,10
1,Wild_pig,1.23526,1/18/2016,40
1,Wild_pig,1.44942,1/18/2016,40
1,Wild_pig,2.08436,1/18/2016,22
1,Wild_pig,3.61174,1/18/2016,26
1,Wild_pig,4.91237,1/18/2016,8
1,Wild_pig,5.0664,1/18/2016,37
1,Wild_pig,5.37154,1/18/2016,39
1,Wild_pig,5.79755,1/18/2016,16
1,Wild_pig,5.84125,1/18/2016,12
1,Wild_pig,6.15723,1/18/2016,12
1,Wild_pig,6.20843,1/18/2016,9
1,Wild_pig,6.2733,1/18/2016,15
1,Wild_pig,0.51676,1/19/2016,14
1,Wild_pig,0.58083,1/19/2016,20
1,Wild_pig,0.68119,1/19/2016,26
1,Wild_pig,0.77689,1/19/2016,16
1,Wild_pig,1.40484,1/19/2016,37
1,Wild_pig,3.79071,1/19/2016,43
1,Wild_pig,4.02146,1/19/2016,38
1,Wild_pig,4.76853,1/19/2016,16
1,Wild_pig,4.96023,1/19/2016,27
1,Wild_pig,5.14349,1/19/2016,11
1,Wild_pig,5.32093,1/19/2016,16
1,Wild_pig,0.66846,1/20/2016,27
1,Wild_pig,1.08319,1/20/2016,16
1,Wild_pig,1.55269,1/20/2016,40
1,Wild_pig,1.78067,1/20/2016,40
1,Wild_pig,1.91986,1/20/2016,22
1,Wild_pig,2.27525,1/20/2016,16
1,Wild_pig,4.13527,1/20/2016,26
1,Wild_pig,4.47633,1/20/2016,36
1,Wild_pig,5.36783,1/20/2016,16
1,Wild_pig,5.44594,1/20/2016,36
1,Wild_pig,5.61647,1/20/2016,16
1,Wild_pig,5.65239,1/20/2016,39
1,Wild_pig,5.69646,1/20/2016,9
1,Wild_pig,0.79769,1/21/2016,26
1,Wild_pig,1.64243,1/21/2016,39
1,Wild_pig,2.87899,1/21/2016,38
1,Wild_pig,3.52207,1/21/2016,23
1,Wild_pig,4.43321,1/21/2016,38
1,Wild_pig,4.53015,1/21/2016,5
1,Wild_pig,4.92401,1/21/2016,30
1,Wild_pig,5.04189,1/21/2016,10
1,Wild_pig,5.05826,1/21/2016,36
1,Wild_pig,5.16174,1/21/2016,14
1,Wild_pig,5.83456,1/21/2016,2
1,Wild_pig,5.85653,1/21/2016,16
1,Wild_pig,6.05404,1/21/2016,22
1,Wild_pig,0.09527,1/22/2016,2
1,Wild_pig,0.80874,1/22/2016,11
1,Wild_pig,1.95957,1/22/2016,22
1,Wild_pig,3.63683,1/22/2016,38
1,Wild_pig,4.30493,1/22/2016,5
1,Wild_pig,4.74839,1/22/2016,37
1,Wild_pig,4.86983,1/22/2016,38
1,Wild_pig,4.92786,1/22/2016,16
1,Wild_pig,5.21293,1/22/2016,22
1,Wild_pig,5.3506,1/22/2016,22
1,Wild_pig,5.35736,1/22/2016,36
1,Wild_pig,5.45306,1/22/2016,2
1,Wild_pig,5.47801,1/22/2016,16
1,Wild_pig,5.87543,1/22/2016,16
1,Wild_pig,5.94837,1/22/2016,36
1,Wild_pig,0.00385,1/23/2016,16
1,Wild_pig,0.02203,1/23/2016,27
1,Wild_pig,0.13046,1/23/2016,15
1,Wild_pig,0.38783,1/23/2016,43
1,Wild_pig,0.5228,1/23/2016,38
1,Wild_pig,1.36317,1/23/2016,16
1,Wild_pig,3.19526,1/23/2016,38
1,Wild_pig,4.59218,1/23/2016,39
1,Wild_pig,4.89398,1/23/2016,16
1,Wild_pig,5.3114,1/23/2016,43
1,Wild_pig,5.54637,1/23/2016,39
1,Wild_pig,5.78555,1/23/2016,26
1,Wild_pig,5.79013,1/23/2016,43
1,Wild_pig,6.13418,1/23/2016,2
1,Wild_pig,6.22952,1/23/2016,40
1,Wild_pig,6.2754,1/23/2016,14
1,Wild_pig,0.9944,1/24/2016,26
1,Wild_pig,2.03382,1/24/2016,42
1,Wild_pig,2.92299,1/24/2016,38
1,Wild_pig,4.0768,1/24/2016,38
1,Wild_pig,4.45633,1/24/2016,38
1,Wild_pig,4.61429,1/24/2016,25
1,Wild_pig,4.92568,1/24/2016,15
1,Wild_pig,5.09483,1/24/2016,16
1,Wild_pig,5.51662,1/24/2016,44
1,Wild_pig,5.522,1/24/2016,36
1,Wild_pig,5.891,1/24/2016,40
1,Wild_pig,6.16261,1/24/2016,29
1,Wild_pig,6.2629,1/24/2016,16
1,Wild_pig,0.5124,1/25/2016,15
1,Wild_pig,0.65646,1/25/2016,26
1,Wild_pig,0.72809,1/25/2016,22
1,Wild_pig,0.79885,1/25/2016,15
1,Wild_pig,0.93593,1/25/2016,40
1,Wild_pig,1.96931,1/25/2016,5
1,Wild_pig,2.21555,1/25/2016,15
1,Wild_pig,2.5985,1/25/2016,26
1,Wild_pig,3.04713,1/25/2016,16
1,Wild_pig,4.67406,1/25/2016,38
1,Wild_pig,5.17017,1/25/2016,16
1,Wild_pig,6.27831,1/25/2016,34
1,Wild_pig,0.17941,1/26/2016,40
1,Wild_pig,0.54738,1/26/2016,39
1,Wild_pig,0.57094,1/26/2016,12
1,Wild_pig,0.79282,1/26/2016,41
1,Wild_pig,1.06596,1/26/2016,14
1,Wild_pig,1.20995,1/26/2016,5
1,Wild_pig,1.25496,1/26/2016,16
1,Wild_pig,2.38812,1/26/2016,38
1,Wild_pig,3.69813,1/26/2016,44
